Resource,type,name,base_name,extension,size,date,sha1,md5,mime_type,file_type,programming_language,is_binary,is_text,is_archive,is_media,is_source,is_script,is_legal,is_manifest,is_readme,is_top_level,files_count,dirs_count,size_count,scan_errors,license__key,license__score,license__name,license__short_name,license__category,license__is_exception,license__owner,license__homepage_url,license__text_url,license__reference_url,license__spdx_license_key,license__spdx_url,start_line,end_line,matched_rule__identifier,matched_rule__license_expression,matched_rule__licenses,matched_rule__is_license_text,matched_rule__is_license_notice,matched_rule__is_license_reference,matched_rule__is_license_tag,matched_rule__matcher,matched_rule__rule_length,matched_rule__matched_length,matched_rule__match_coverage,matched_rule__rule_relevance,copyright,copyright_holder,author
/PyYAML-3.13.tar.gz-extract/,directory,PyYAML-3.13.tar.gz-extract,PyYAML-3.13.tar.gz-extract,,0,,,,,,,False,False,False,False,False,False,False,False,False,True,651,13,2044047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/,directory,PyYAML-3.13,PyYAML-3.13,,0,,,,,,,False,False,False,False,False,False,False,False,False,True,651,12,2044047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/CHANGES,file,CHANGES,CHANGES,,5750,2018-07-05,ecc5aad9563d2c5b37cb839275d9f022798c2015,398c59ba667d86ae1ab23aea6f47dd94,text/plain,ASCII text,,False,True,False,False,False,False,False,False,False,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/LICENSE,file,LICENSE,LICENSE,,1101,2018-07-03,de9e13ff9ad743dd91a650bc1d4d4dcfa1bcef33,5591701d32590f9fa94f3bfee820b634,text/plain,UTF-8 Unicode text,,False,True,False,False,False,False,True,False,False,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/LICENSE,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,4,20,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/LICENSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,Copyright (c) 2017-2018 Ingy dot Net,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/LICENSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,Copyright (c) 2006-2016 Kirill Simonov,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/LICENSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,Ingy dot Net,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/LICENSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,Kirill Simonov,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/PKG-INFO,file,PKG-INFO,PKG-INFO,,1515,2018-07-05,6d1f5651f502141f88b6782e1c194021578d03bb,76e0955182454177b335558352c3e1ee,text/plain,ASCII text,,False,True,False,False,False,False,False,False,False,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/PKG-INFO,,,,,,,,,,,,,,,,,,,,,,,,,,mit,99.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,8,8,mit_34.RULE,mit,[u'mit'],False,False,False,True,2-aho,2,2,100.00,99.00,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/PKG-INFO,,,,,,,,,,,,,,,,,,,,,,,,,,mit,29.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,24,24,pypi_mit_license.RULE,mit,[u'mit'],False,False,False,True,2-aho,5,5,100.00,29.00,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/PKG-INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,,,,,,,,,,,,,,Kirill Simonov Author-email xi@resolvent.net
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/README,file,README,README,,1337,2018-07-02,8ab619a662c0fe6495f88106553b06f3d50654d9,2f41565cce986cd9239510ec28b4678f,text/plain,ASCII text,,False,True,False,False,False,False,False,False,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/README,,,,,,,,,,,,,,,,,,,,,,,,,,mit,35.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,33,34,mit_25.RULE,mit,[u'mit'],False,False,True,False,2-aho,6,6,100.00,35.00,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/README,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,33,,,,,,,,,,,,,,,Kirill Simonov <xi@resolvent.net>
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/setup.cfg,file,setup.cfg,setup,.cfg,1030,2018-07-02,add0ac70afe4cb5be801cfe1a762256177c0eeaa,c78e55a09044f665dac1000a565c7d18,text/x-c,"C source, ASCII text",,False,True,False,False,False,False,False,True,False,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/setup.py,file,setup.py,setup,.py,11647,2018-07-05,32ce01af48dc78be82d8bfc68000207e03ddb6b7,7c1f8eb6b965128afc8e483477d6a4ec,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,True,False,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/setup.py,,,,,,,,,,,,,,,,,,,,,,,,,,mit,99.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,19,19,mit_34.RULE,mit,[u'mit'],False,False,False,True,2-aho,2,2,100.00,99.00,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/setup.py,,,,,,,,,,,,,,,,,,,,,,,,,,mit,29.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,26,26,pypi_mit_license.RULE,mit,[u'mit'],False,False,False,True,2-aho,5,5,100.00,29.00,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/examples/,directory,examples,examples,,0,,,,,,,False,False,False,False,False,False,False,False,False,True,4,2,29583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/examples/pygments-lexer/,directory,pygments-lexer,pygments-lexer,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,2,0,20669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/examples/pygments-lexer/example.yaml,file,example.yaml,example,.yaml,5052,2018-06-28,c48bd67271760e187b7acf715d08b90feb848a75,6f50c1ebf2c976040580b4ef836f25fd,text/plain,ASCII text,,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/examples/pygments-lexer/yaml.py,file,yaml.py,yaml,.py,15617,2018-07-02,3fccfedd6acc8e7a1d829198e5253fac603da5dd,ca36fd68223df2202649059037518962,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/examples/pygments-lexer/yaml.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,,,,,,,,,,,,,,Kirill Simonov <xi@resolvent.net>
