Resource,type,name,base_name,extension,size,date,sha1,md5,mime_type,file_type,programming_language,is_binary,is_text,is_archive,is_media,is_source,is_script,is_legal,is_manifest,is_readme,is_top_level,files_count,dirs_count,size_count,scan_errors,license__key,license__score,license__name,license__short_name,license__category,license__is_exception,license__owner,license__homepage_url,license__text_url,license__reference_url,license__spdx_license_key,license__spdx_url,start_line,end_line,matched_rule__identifier,matched_rule__license_expression,matched_rule__licenses,matched_rule__is_license_text,matched_rule__is_license_notice,matched_rule__is_license_reference,matched_rule__is_license_tag,matched_rule__matcher,matched_rule__rule_length,matched_rule__matched_length,matched_rule__match_coverage,matched_rule__rule_relevance,copyright,copyright_holder
/chalk-2.4.1.tgz-extract/,directory,chalk-2.4.1.tgz-extract,chalk-2.4.1.tgz-extract,,0,,,,,,,False,False,False,False,False,False,False,False,False,True,7,2,26917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/chalk-2.4.1.tgz-extract/package/,directory,package,package,,0,,,,,,,False,False,False,False,False,False,False,False,False,True,7,1,26917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/chalk-2.4.1.tgz-extract/package/index.js,file,index.js,index,.js,6439,2018-02-11,612bca2861fd84ccca956db0cf7a528fda99e4d4,bb573269345dcfe1ad7b10a6db19ee9f,text/plain,UTF-8 Unicode text,JavaScript,False,True,False,False,True,False,False,False,False,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/chalk-2.4.1.tgz-extract/package/index.js.flow,file,index.js.flow,index.js,.flow,1914,2018-04-26,f449fe1d90bbb743ffc32a8a29364d6ef2debc30,e84bfa132a416215bd38b1279a292ef3,text/plain,ASCII text,TypeScript,False,True,False,False,True,False,False,False,False,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/chalk-2.4.1.tgz-extract/package/license,file,license,license,,1109,2017-06-01,5aaf48196ddd4d007a3067aa7f30303ca8e4b29c,915042b5df33c31a6db2b37eadaa00e3,text/plain,"ASCII text, with very long lines",,False,True,False,False,False,False,True,False,False,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/chalk-2.4.1.tgz-extract/package/license,,,,,,,,,,,,,,,,,,,,,,,,,,mit,99.40,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,1,9,mit_160.RULE,mit,[u'mit'],True,False,False,False,3-seq,167,166,99.40,100.00,,
/chalk-2.4.1.tgz-extract/package/license,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,,,,,,,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com),
/chalk-2.4.1.tgz-extract/package/license,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,,,,,,,,Sindre Sorhus
/chalk-2.4.1.tgz-extract/package/package.json,file,package.json,package,.json,1195,2018-04-26,b0d57c96e73a48ac57fd6f158c0fc23b356359b3,4b99368c1e9ce3386bee85744ce0b563,text/plain,ASCII text,,False,True,False,False,False,False,False,True,False,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/chalk-2.4.1.tgz-extract/package/package.json,,,,,,,,,,,,,,,,,,,,,,,,,,mit,99.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,5,5,mit_34.RULE,mit,[u'mit'],False,False,False,True,2-aho,2,2,100.00,99.00,,
/chalk-2.4.1.tgz-extract/package/readme.md,file,readme.md,readme,.md,10774,2018-04-20,3cca523d2882142c7124422f1eee7496eabfb01c,b2f60f8b9448a39b5a8450174676bb89,text/html,"HTML document, ASCII text, with very long lines",Objective-C,False,True,False,False,False,False,False,False,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/chalk-2.4.1.tgz-extract/package/readme.md,,,,,,,,,,,,,,,,,,,,,,,,,,mit,99.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,312,314,mit_34.RULE,mit,[u'mit'],False,False,False,True,2-aho,2,2,100.00,99.00,,
/chalk-2.4.1.tgz-extract/package/templates.js,file,templates.js,templates,.js,3133,2018-03-02,ae6bfdd37656f7ae4e35e4b4f56e0053af538fd8,4b69ee87432f991d3f1f1e90d5facd1e,text/plain,ASCII text,JavaScript,False,True,False,False,True,False,False,False,False,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/chalk-2.4.1.tgz-extract/package/types/,directory,types,types,,0,,,,,,,False,False,False,False,False,False,False,False,False,True,1,0,2353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/chalk-2.4.1.tgz-extract/package/types/index.d.ts,file,index.d.ts,index.d,.ts,2353,2017-10-24,0030b5543edf909cd27d406622f7b63717904c0f,608cb8aa723538a97479c8e6051c19fa,text/plain,ASCII text,TypeScript,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
