Resource,type,name,base_name,extension,size,date,sha1,md5,mime_type,file_type,programming_language,is_binary,is_text,is_archive,is_media,is_source,is_script,is_legal,is_manifest,is_readme,is_top_level,files_count,dirs_count,size_count,scan_errors,license__key,license__score,license__name,license__short_name,license__category,license__is_exception,license__owner,license__homepage_url,license__text_url,license__reference_url,license__spdx_license_key,license__spdx_url,start_line,end_line,matched_rule__identifier,matched_rule__license_expression,matched_rule__licenses,matched_rule__is_license_text,matched_rule__is_license_notice,matched_rule__is_license_reference,matched_rule__is_license_tag,matched_rule__matcher,matched_rule__rule_length,matched_rule__matched_length,matched_rule__match_coverage,matched_rule__rule_relevance,author
/junit-4.12-sources.jar-extract/org/junit/experimental/results/PrintableResult.java,file,PrintableResult.java,PrintableResult,.java,1656,2014-12-04,b72a050a17febeb55432bc93471a71774494d590,d1dd9ac8d0e14c2d5400d4393613c20f,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/experimental/results/ResultMatchers.java,file,ResultMatchers.java,ResultMatchers,.java,2187,2014-12-04,dc3ebce3c8db3ab9b0c48d35497b48e5eb26e282,05e95da29061b35e5a823a2dba4fa415,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/experimental/runners/,directory,runners,runners,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,1,0,1512,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/experimental/runners/Enclosed.java,file,Enclosed.java,Enclosed,.java,1512,2014-12-04,cee8475742f5a47cbb37a134410c3b1371794e76,6c62b7a0efe070f96a8d77e999757f8a,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/experimental/theories/,directory,theories,theories,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,17,2,50895,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/experimental/theories/DataPoint.java,file,DataPoint.java,DataPoint,.java,2116,2014-12-04,bcb32bad9ba32c79346410ac108661ea3992ad68,cd63ad1c848736e195e3008adfb0688c,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/experimental/theories/DataPoints.java,file,DataPoints.java,DataPoints,.java,2556,2014-12-04,94eebfd627baa06de9277691f97fa02630bd415f,4ab6735f4bbfe5a64912188f1eda236a,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/experimental/theories/FromDataPoints.java,file,FromDataPoints.java,FromDataPoints,.java,2006,2014-12-04,e3bd0ae64b8ca7dc76b5763c698155105c038c47,c778fc5699c45a15d3fbeb3908b9faf0,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/experimental/theories/ParameterSignature.java,file,ParameterSignature.java,ParameterSignature,.java,4625,2014-12-04,c6f62632fbd39ca7ceb57cacfa49cd0ba7fd6bb5,2dd56791c002e60cec405b993f940df4,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/experimental/theories/ParametersSuppliedBy.java,file,ParametersSuppliedBy.java,ParametersSuppliedBy,.java,1463,2014-12-04,7c28303c7c90fbabd737d74a16b62036ebd99e81,0483bd31bd13b77f8ae8d75d9bb72de9,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/experimental/theories/ParameterSupplier.java,file,ParameterSupplier.java,ParameterSupplier,.java,1658,2014-12-04,0c3df92cb6d3da3f703ff15c19be81aed1d4856c,f73d324e1e270171f32f9109e515d68d,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/experimental/theories/PotentialAssignment.java,file,PotentialAssignment.java,PotentialAssignment,.java,1604,2014-12-04,5466f048f061a30083a7b429e62d1c1e68e943b6,2525b6412008e2154f2a2229182c2d0f,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/experimental/theories/Theories.java,file,Theories.java,Theories,.java,12849,2014-12-04,6a2ebe9cea6e2c4f8f5f402f7c5f3277130fde8d,36248725e3f6a346b9be1176d70d8edd,text/html,"HTML document, ASCII text",Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/experimental/theories/Theory.java,file,Theory.java,Theory,.java,528,2014-12-04,b8e2155b75f4ba23ea40ed86267728d264b62730,45d46091c8bb2c102f5ab2b42859097d,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/experimental/theories/internal/,directory,internal,internal,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,6,0,19614,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/experimental/theories/internal/AllMembersSupplier.java,file,AllMembersSupplier.java,AllMembersSupplier,.java,7788,2014-12-04,495488752cc555ac8ed658696362c7dc3abda284,dfcd0635f51a2895fa637c2426f99f25,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/experimental/theories/internal/Assignments.java,file,Assignments.java,Assignments,.java,5457,2014-12-04,124b32b9da600aa289f3a0856eea191e2358750f,ed0e13a4606580f4054222c04ed29623,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/experimental/theories/internal/BooleanSupplier.java,file,BooleanSupplier.java,BooleanSupplier,.java,587,2014-12-04,0f273ac31d7cf38a432de4216b820387d25e0fcd,2d94cc629ec5f551507644208feb4556,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/experimental/theories/internal/EnumSupplier.java,file,EnumSupplier.java,EnumSupplier,.java,883,2014-12-04,dbef43412916f765d04688ae8c300a7407ef07fd,d761eecb9a5d713cfcbcf9bfbd93c07b,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/experimental/theories/internal/ParameterizedAssertionError.java,file,ParameterizedAssertionError.java,ParameterizedAssertionError,.java,1488,2014-12-04,729e2bd0dba38c47a041c9105ce399004ac84c8a,6f9cc919233938f3f1d98c33022c1470,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/experimental/theories/internal/SpecificDataPointsSupplier.java,file,SpecificDataPointsSupplier.java,SpecificDataPointsSupplier,.java,3411,2014-12-04,5d25d2c2b7917f784319182b247ba16df31bbce5,6d6270088d7516bd35e4cfecb9bedeb4,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/experimental/theories/suppliers/,directory,suppliers,suppliers,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,2,0,1876,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/experimental/theories/suppliers/TestedOn.java,file,TestedOn.java,TestedOn,.java,1001,2014-12-04,74e9ea2e5302c68878a8fc359c171201f4cc0e5a,5b31479f3821ab2565556488708cbfbe,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/experimental/theories/suppliers/TestedOnSupplier.java,file,TestedOnSupplier.java,TestedOnSupplier,.java,875,2014-12-04,c15722cbc077cf4e8c9f1f9b6118207df1e32e20,1b037d4fdf1c2505122b5e984babf65b,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/,directory,internal,internal,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,50,7,97130,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/ArrayComparisonFailure.java,file,ArrayComparisonFailure.java,ArrayComparisonFailure,.java,1853,2014-12-04,21fbcb1b18357fa273c3eb6b92a1a21de595c4e5,f96b80bb172c1ffc901c2a93b39e21bd,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/AssumptionViolatedException.java,file,AssumptionViolatedException.java,AssumptionViolatedException,.java,3535,2014-12-04,eee759aa1a718c5a4d3ea2f6cd6d126ac64a24f1,2223004052acf21ee49b60e1d29cc4dc,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/Classes.java,file,Classes.java,Classes,.java,552,2014-12-04,f9060d97fe8ea2cd6bb771d97fa65533901e217b,ce55732957224dc53a863d7304678cdd,text/plain,"ASCII text, with CRLF line terminators",Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/ComparisonCriteria.java,file,ComparisonCriteria.java,ComparisonCriteria,.java,3219,2014-12-04,c378161bf5bd006dbe3a7e8cf9aaeb9b23f44819,138da6fb3e1c7b80d73f76b74d35ef0d,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/ExactComparisonCriteria.java,file,ExactComparisonCriteria.java,ExactComparisonCriteria,.java,263,2014-12-04,365cc2ac0abacf424e975149827e1a03e364b3d9,b2b4bb87a790012f7ba9e8658773cb7f,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/InexactComparisonCriteria.java,file,InexactComparisonCriteria.java,InexactComparisonCriteria,.java,649,2014-12-04,bb871ced1b23d8149ed9074c199a4f745cd98da2,2032c92ea1aca426840bf87645b87f57,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/JUnitSystem.java,file,JUnitSystem.java,JUnitSystem,.java,222,2014-12-04,a39973b04089efbe642cd6e73808b4704063e7e8,98ac4b724c092c7d50bb7164f27c2727,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/MethodSorter.java,file,MethodSorter.java,MethodSorter,.java,2418,2014-12-04,d11ea69f2f8fc1c9af659f0275f0cec35a077dc7,c591fe9855a77ddebeae9509dadafbf9,text/html,"HTML document, ASCII text",Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/RealSystem.java,file,RealSystem.java,RealSystem,.java,323,2014-12-04,beba5a17278c46e6830b8b1bc10e7d3b01de8134,b05573fe56c21c5acb788d7c70efeb9f,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/TextListener.java,file,TextListener.java,TextListener,.java,2766,2014-12-04,1910c23a942be17a3827a5909d749ba493afde25,b2b6122ae82cbafff4d7b3125475999d,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/Throwables.java,file,Throwables.java,Throwables,.java,1170,2014-12-04,fba146943b93204a4a85e76fd73803e7420386d0,3c6eddda606c22e255a5d3b8ad51223d,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/Throwables.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,,,,,,,,,,,,kcooney@google.com
/junit-4.12-sources.jar-extract/org/junit/internal/builders/,directory,builders,builders,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,8,0,8594,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/builders/AllDefaultPossibilitiesBuilder.java,file,AllDefaultPossibilitiesBuilder.java,AllDefaultPossibilitiesBuilder,.java,1505,2014-12-04,7083a13cda3bb7618324830cba2d303109766f07,b90ed8737bc6cfabda0cecc946dd09c5,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/builders/AnnotatedBuilder.java,file,AnnotatedBuilder.java,AnnotatedBuilder,.java,4267,2014-12-04,121ef282601b42221812e76517eb10a2b37ff37d,663841cfbe87261b40abe57ec1babf38,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/builders/IgnoredBuilder.java,file,IgnoredBuilder.java,IgnoredBuilder,.java,416,2014-12-04,e47a0c0a905c44deedab226e5c53f4572303c182,4f6f874c5c6d2993297e7d234e0de48c,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/builders/IgnoredClassRunner.java,file,IgnoredClassRunner.java,IgnoredClassRunner,.java,566,2014-12-04,ae0d169e5b23192158e592d51d342f11df7bf87e,eabea682a2f52abf2f74b61f59988ebf,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/builders/JUnit3Builder.java,file,JUnit3Builder.java,JUnit3Builder,.java,564,2014-12-04,135e733d282a7534d04d7c49bb8f9d522f364c47,03b4fe05e61b7fadb6dae0c7db55536d,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/builders/JUnit4Builder.java,file,JUnit4Builder.java,JUnit4Builder,.java,364,2014-12-04,6355a4f8960c3927cb16669367468932fa12d2e1,af2dc213dad71a9f210fe2227d5410e9,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/builders/NullBuilder.java,file,NullBuilder.java,NullBuilder,.java,275,2014-12-04,13a8a255679f3931a67a15940d2632340484e997,bcbdd4f81a638def15be2af08c01dd3d,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/builders/SuiteMethodBuilder.java,file,SuiteMethodBuilder.java,SuiteMethodBuilder,.java,637,2014-12-04,5b8e39c37c5b84efdcc279ef3503c5a22b4a8393,941e247cbf3f65a83b023b7e89b1802e,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/matchers/,directory,matchers,matchers,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,4,0,6424,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/matchers/StacktracePrintingMatcher.java,file,StacktracePrintingMatcher.java,StacktracePrintingMatcher,.java,1725,2014-12-04,a288f7ebead0ddbae618563a6c5bd48178796047,e8f86ff6a44780ff28599d53a9989378,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/matchers/ThrowableCauseMatcher.java,file,ThrowableCauseMatcher.java,ThrowableCauseMatcher,.java,1590,2014-12-04,93723cc5396cdb3c4557de60525a3d133a7074d0,6a7eb61088d86c040ad005082b772454,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/matchers/ThrowableMessageMatcher.java,file,ThrowableMessageMatcher.java,ThrowableMessageMatcher,.java,1075,2014-12-04,320a26013768a126df975bbcd0d8eb0044bc58a4,7ae063af8562fa53e2b655e48db8f232,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/matchers/TypeSafeMatcher.java,file,TypeSafeMatcher.java,TypeSafeMatcher,.java,2034,2014-12-04,1b90d61e3185baab609e42d8e51f9c0bf58faf6e,47e31cafd12e3695d099b903fe80c117,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/matchers/TypeSafeMatcher.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12,,,,,,,,,,,,,Joe Walnes
/junit-4.12-sources.jar-extract/org/junit/internal/requests/,directory,requests,requests,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,4,0,3398,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/requests/ClassRequest.java,file,ClassRequest.java,ClassRequest,.java,1177,2014-12-04,891d6804f0987adbec48976bd5d3f226e2b0d2d7,b479b28ba3e1aff1b065cfd02ea912ac,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/requests/FilterRequest.java,file,FilterRequest.java,FilterRequest,.java,1417,2014-12-04,11eef4e77416c115c61726b4cceac3d7566d7adc,0a530db5de57c29d1c0d39b1039198df,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/requests/package-info.java,file,package-info.java,package-info,.java,126,2014-12-04,38f278a11efcd8df26ac9ab929b5ec2a2750625e,ac376b3cc343c87fa740d15b3654d1aa,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/requests/SortingRequest.java,file,SortingRequest.java,SortingRequest,.java,678,2014-12-04,186434462d784c14cf705d3290d091de2ab26ab7,e5545b54c98921faeabdd34f22e5b802,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/runners/,directory,runners,runners,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,23,3,61744,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/runners/ClassRoadie.java,file,ClassRoadie.java,ClassRoadie,.java,2463,2014-12-04,ec016049892e9397b5d4c223d60cf21db1f59b59,e0c544872c4667fdcec624175ac56d0f,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/runners/ErrorReportingRunner.java,file,ErrorReportingRunner.java,ErrorReportingRunner,.java,2218,2014-12-04,edad253e2b953b02e4fc48747fd8b750085bc671,e142076cfdeed0b38c55363fb54d2576,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/runners/FailedBefore.java,file,FailedBefore.java,FailedBefore,.java,422,2014-12-04,5323f05bede6ff8f0542544b9e4e931cd77e1f23,77661c2a285c186a6bb7641d4f51eb89,text/x-c++,"C++ source, ASCII text",Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/runners/InitializationError.java,file,InitializationError.java,InitializationError,.java,930,2014-12-04,332df793f522ff46009ada4befef13b9c1ecd933,15644de3e7234d7b6b27c1a33c5a6372,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/runners/JUnit38ClassRunner.java,file,JUnit38ClassRunner.java,JUnit38ClassRunner,.java,6164,2014-12-04,0195501397ea34406af67bec9563e74ccdfc722d,2df640e833c9a274bdc7f8e55db5f5b7,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/runners/JUnit4ClassRunner.java,file,JUnit4ClassRunner.java,JUnit4ClassRunner,.java,4849,2014-12-04,32a732d6376769f62cc568d42928fa3bfbc01c98,bf9d2aac1b6452c853a5865c014de890,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/runners/MethodRoadie.java,file,MethodRoadie.java,MethodRoadie,.java,5610,2014-12-04,a7c6948d9aebca1439969003e3e0c8f04561d35d,2892be282c6098da245029854f61dff3,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/runners/MethodValidator.java,file,MethodValidator.java,MethodValidator,.java,3217,2014-12-04,d53aa80366dfb95631182ad30edab694a4afe84b,98e4895c6dc9095e4056ca4bb9f9e3d9,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/runners/package-info.java,file,package-info.java,package-info,.java,123,2014-12-04,91f627b4941e66c9dacd8a7a0b3ac47574bd3da0,973d7d45e3aab0c4440da39384754830,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/runners/SuiteMethod.java,file,SuiteMethod.java,SuiteMethod,.java,1219,2014-12-04,5a2f2ee8e530fb21c4c1c9e1368efe5dcb24c138,6e541c51e529837c06de50d871ec01a5,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/runners/TestClass.java,file,TestClass.java,TestClass,.java,3336,2014-12-04,5832e99343ec71d97adb268e90ef6fa2a4eb9393,aeda318a15f8ba1e67695c6600d3876c,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/runners/TestMethod.java,file,TestMethod.java,TestMethod,.java,1997,2014-12-04,5f268d990f1dff3118bbde1bd2a8c166f4e73780,eb21c98b02d14ab41a3acef8d7644cf7,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/runners/model/,directory,model,model,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,3,0,2350,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/runners/model/EachTestNotifier.java,file,EachTestNotifier.java,EachTestNotifier,.java,1482,2014-12-04,91a8fa46c36c8a859fbe5992a701648704709dbe,de7f21f02999be4cb70cbf5ac9bb2a9b,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/runners/model/MultipleFailureException.java,file,MultipleFailureException.java,MultipleFailureException,.java,323,2014-12-04,9e8b18f5ada23c63a698569774ab4b14a52c3a18,b9841f80c8fc937a1a3ec7132383e282,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/runners/model/ReflectiveCallable.java,file,ReflectiveCallable.java,ReflectiveCallable,.java,545,2014-12-04,bc04072ebac93c61df9d8112ef0c7cbbb97cc0c6,910d25715770a9eeb7390dabf856620f,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/runners/rules/,directory,rules,rules,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,2,0,11189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/runners/rules/RuleMemberValidator.java,file,RuleMemberValidator.java,RuleMemberValidator,.java,10792,2014-12-04,d27b36e9128b36fc72629223600f67005885b12a,10c6fb9e9e15a56a120cabea586939c8,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/runners/rules/ValidationError.java,file,ValidationError.java,ValidationError,.java,397,2014-12-04,498e77498e2c4b3f7c3a0df49dc19cfdadfefed0,fbaf331fe65ddc0901ddc95864735bc0,text/x-c++,"C++ source, ASCII text",Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/runners/statements/,directory,statements,statements,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,6,0,15657,,,,,,,,,,,,,,,,,,,,,,,,,,,,
